"","GSPC.Adjusted","time"
"566",5.5141139871402,1986.94246575342
"567",5.51080436193084,1986.94520547945
"568",5.51427519024945,1986.95342465753
"569",5.52162087706809,1986.95616438356
"570",5.51165296879231,1986.95890410959
"571",5.5084972474182,1986.96164383562
"572",5.5203803182247,1986.96438356164
"573",5.5164483760387,1986.97260273973
"574",5.50671267927562,1986.97534246575
"575",5.50837567831359,1986.97808219178
"576",5.50906438942591,1986.98356164384
"577",5.49991035565753,1986.99178082192
"578",5.49458289850915,1986.99452054795
"579",5.48963995061375,1986.99726027397
"580",5.50715912097853,1987.00273972603
"581",5.53018277960464,1987.01095890411
"582",5.53251954126297,1987.01369863014
"583",5.54255683398998,1987.01643835616
"584",5.55016498210379,1987.01917808219
"585",5.55578508942156,1987.02191780822
"586",5.56183476589987,1987.0301369863
"587",5.56048935099245,1987.03287671233
"588",5.57078433030573,1987.03561643836
"589",5.58157713752303,1987.03835616438
"590",5.58454838297706,1987.04109589041
"591",5.59597450717078,1987.04931506849
"592",5.59486010088429,1987.05205479452
"593",5.59038977236682,1987.05479452055
"594",5.61279959988097,1987.05753424658
"595",5.59879228301256,1987.0602739726
"596",5.59697641470247,1987.06849315068
"597",5.61221528113071,1987.07123287671
"598",5.61822456450806,1987.07397260274
"599",5.614003598945,1987.07671232877
"600",5.6134199871444,1987.07945205479
"601",5.62203001619143,1987.08767123288
"602",5.6203645969435,1987.0904109589
"603",5.63350311528418,1987.09315068493
"604",5.63892391653448,1987.09589041096
"605",5.63493248224726,1987.09863013699
"606",5.62819650207982,1987.10684931507
"607",5.61702563617799,1987.1095890411
"608",5.62596509937062,1987.11232876712
"609",5.61902308730608,1987.11506849315
"610",5.63371764311102,1987.11780821918
"611",5.65420696718543,1987.12876712329
"612",5.65396182521916,1987.13150684931
"613",5.6544872074437,1987.13424657534
"614",5.65417201263446,1987.13698630137
"615",5.64325369928802,1987.14520547945
"616",5.64502279712462,1987.14794520548
"617",5.64897423816121,1987.15068493151
"618",5.64530551309061,1987.15342465753
"619",5.64967825788679,1987.15616438356
"620",5.64544689764324,1987.16438356164
"621",5.64939666653141,1987.16712328767
"622",5.66511092668411,1987.1698630137
"623",5.67167238287483,1987.17260273973
"624",5.67215421295981,1987.17534246575
"625",5.66400156302105,1987.18356164384
"626",5.67284200017836,1987.18630136986
"627",5.67094931067177,1987.18904109589
"628",5.67407899871659,1987.19178082192
"629",5.66950159242309,1987.19452054795
"630",5.66375881069085,1987.20273972603
"631",5.67836210072844,1987.20547945205
"632",5.67942147032773,1987.20821917808
"633",5.68385179496166,1987.21095890411
"634",5.69766383724731,1987.21369863014
"635",5.7076416982639,1987.22191780822
"636",5.7092343030626,1987.22465753425
"637",5.70504835642302,1987.22739726027
"638",5.70687765630228,1987.2301369863
"639",5.69079856398238,1987.23287671233
"640",5.66711853177838,1987.24109589041
"641",5.67572591801183,1987.24383561644
"642",5.6780543431845,1987.24657534247
"643",5.6823204883851,1987.24931506849
"644",5.70514822159912,1987.25205479452
"645",5.71026148049559,1987.2602739726
"646",5.69268782939163,1987.26301369863
"647",5.69460721036133,1987.26575342466
"648",5.6796946279081,1987.26849315068
"649",5.6784304438641,1987.27123287671
"650",5.65466223851901,1987.27945205479
"651",5.63178510847765,1987.28219178082
"652",5.65052234204668,1987.28493150685
"653",5.65916859167184,1987.28767123288
"654",5.65630643264988,1987.29863013699
"655",5.68041151221804,1987.30136986301
"656",5.6601440245904,1987.30410958904
"657",5.65885486570662,1987.30684931507
"658",5.64020345393973,1987.3095890411
"659",5.64130400615237,1987.31780821918
"660",5.64371398358706,1987.32054794521
"661",5.65097929359483,1987.32328767123
"662",5.66420964751807,1987.32602739726
"663",5.66306463790578,1987.32876712329
"664",5.6676715358053,1987.33698630137
"665",5.68812722150192,1987.3397260274
"666",5.68856731223416,1987.34246575342
