"","A","B","C","loss","t_c","m","omega","phi"
"189",7.8,-0.1,0.01,0.196910386800037,1997.45339453802,0.854330059234053,12.8900431494306,3.3315494845457
"190",7.7,-0.8,0.03,0.198180042774975,1993.85784334635,0.895236545273413,6.95418437884655,6.19082680669828
"191",7.7,-0.1,0.01,0.198714437053168,1995.88319251104,0.858624420408159,12.9874301034336,2.60042774749546
"192",7.9,-0.9,0.02,0.200208867346178,1993.99228668857,0.787506844879438,12.4272050344928,4.21242718978836
"193",7.6,-0.1,0.01,0.204533441244587,1994.68714095613,0.882521433848888,10.5985798838471,5.30321068207626
"194",7.9,-0.9,0.01,0.214762048802041,1994.00900972626,0.837931304983795,10.0304455921287,0.758889691837967
"195",7.7,-0.8,0.05,0.216560707224151,1993.82329758528,0.861152439409246,12.8358260579019,5.94036068865911
"196",7.8,-0.9,0.03,0.22381473043006,1993.92072804031,0.885035909060389,10.6513821861008,4.3137064737723
"197",7.8,-0.9,0.01,0.238601648300126,1993.91185588087,0.877939778628449,9.06917973037343,4.41576204084964
"198",7.8,-0.9,0.05,0.239194939369506,1993.89394666246,0.818908987659961,9.37054698452509,4.65602833221175
"199",7.8,-0.9,0.02,0.245140044703276,1993.90780018666,0.863214226501683,7.46741853382749,1.54329233509372
"200",7.6,-0.7,0.02,0.245207330882543,1993.78367294658,0.892269909506043,8.23087688667389,4.55339349614458
"201",7.8,-0.9,0.04,0.253336898007035,1993.89871119545,0.81183867175132,9.24370263031839,3.73395615707312
"202",7.7,-0.9,0.04,0.272125336002802,1993.83199814125,0.895658519056936,7.82150641805492,4.56991252132543
"203",7.7,-0.9,0.05,0.279305794098594,1993.81682918973,0.895792200167974,12.2636646235672,4.14992708819873
"204",7.6,-0.7,0.04,0.285987121393864,1993.79402751918,0.881965098685275,6.30566934756159,5.21385081816496
"205",7.7,-0.9,0.02,0.286434760437882,1993.81914008121,0.897068424119304,9.75097613859301,4.62921344855945
"206",7.6,-0.7,0.03,0.290531877567182,1993.79073639113,0.88313008621335,9.71541350459059,5.48614670852652
"207",7.7,-0.9,0.01,0.294040959362436,1993.80658200592,0.871915615939846,11.0305634110312,5.57257929530498
"208",7.7,-0.9,0.03,0.308814250424016,1993.79904048944,0.898821155292292,12.41611465121,0.0224271995390719
"209",7.6,-0.7,0.01,0.313575516765079,1993.79208407683,0.873001051973551,12.8529945573149,5.06078495027336
"210",7.9,-0.1,0.01,0.359732360367686,1997.73481515337,0.878229289874434,9.22974369310153,4.153907811909
"211",7.6,-0.7,0.05,0.365439933604515,1993.78291761339,0.835389525908977,9.93471419881098,4.90888415107155
"212",8,-0.1,0.04,0.367813367101886,1997.71641900506,0.872117660039415,10.8081668917633,6.06931507455737
"213",7.6,-0.8,0.01,0.442598995866509,1993.78163727598,0.88718488868326,7.53735097835306,3.23506880056461
"214",7.6,-0.8,0.05,0.457592562728864,1993.7826757202,0.891775749313335,8.62495178085131,3.78183545868393
"215",7.6,-0.8,0.03,0.517403338258273,1993.78313284965,0.879221732759227,6.21604917082004,1.43896190260767
"216",8,-0.1,0.03,0.540279669104083,1997.77774422313,0.883128933267047,7.05307705518014,0.676877311304557
"217",7.6,-0.8,0.04,0.551096505089315,1993.78517516756,0.862168852953861,10.6681592725217,5.10052104201251
"218",7.6,-0.8,0.02,0.7139114600705,1993.78326764865,0.823905640468001,9.06865396878372,5.01410824095725
"219",7.6,-0.9,0.04,0.802657194193128,1993.78359374551,0.877190655656159,8.82638574248025,1.12091443281775
"220",7.6,-0.9,0.03,0.81671654872738,1993.78169778012,0.873120110078404,8.08335820507879,1.38787129685601
"221",7.6,-0.9,0.02,0.845041015482056,1993.79195697629,0.899183955478172,11.8269618522221,2.31779458150106
"222",7.6,-0.9,0.01,0.935604776724061,1993.79326060841,0.882633324929823,6.61873697974564,0.0627142820615771
"223",7.6,-0.9,0.05,0.937627069300036,1993.78134073682,0.855639784969389,9.12596633828556,5.80753814255074
"224",8,-0.1,0.02,1.10393521713432,1997.65855179874,0.899129586635778,8.86523374406776,2.74321242778957
"225",8,-0.1,0.01,1.82156900114722,1997.68919795806,0.888189618786176,7.1332428281894,0.443227304680122
